conv_date,msg_date,hour,day_of_week,month,sender,text_length,has_attachments
2026-04-29,2026-05-01,14,Friday,2026-05,assistant,716,False
2026-04-29,2026-05-01,14,Friday,2026-05,human,430,False
2026-04-29,2026-05-01,14,Friday,2026-05,assistant,1054,False
2026-04-29,2026-05-01,14,Friday,2026-05,human,205,False
2026-04-29,2026-05-01,14,Friday,2026-05,assistant,752,False
2026-04-30,2026-04-30,15,Thursday,2026-04,human,183,False
2026-04-30,2026-04-30,15,Thursday,2026-04,assistant,3510,False
2026-04-30,2026-04-30,15,Thursday,2026-04,human,180,False
2026-04-30,2026-04-30,15,Thursday,2026-04,assistant,3293,False
2026-04-30,2026-04-30,19,Thursday,2026-04,human,75,False
2026-04-30,2026-04-30,19,Thursday,2026-04,assistant,495,False
2026-04-30,2026-04-30,19,Thursday,2026-04,human,53,False
2026-04-30,2026-04-30,19,Thursday,2026-04,assistant,3526,False
2026-04-30,2026-04-30,19,Thursday,2026-04,human,69,True
2026-04-30,2026-04-30,19,Thursday,2026-04,assistant,608,False
2026-04-30,2026-04-30,19,Thursday,2026-04,human,165,False
2026-04-30,2026-04-30,19,Thursday,2026-04,assistant,541,False
2026-04-30,2026-04-30,21,Thursday,2026-04,human,27,True
2026-04-30,2026-04-30,21,Thursday,2026-04,assistant,3149,False
2026-05-04,2026-05-04,15,Monday,2026-05,human,126,False
2026-05-04,2026-05-04,15,Monday,2026-05,assistant,1412,False
2026-05-04,2026-05-04,15,Monday,2026-05,human,82,False
2026-05-04,2026-05-04,15,Monday,2026-05,assistant,1212,False
2026-05-04,2026-05-04,23,Monday,2026-05,human,1418,False
2026-05-04,2026-05-04,23,Monday,2026-05,assistant,2369,False
2026-05-04,2026-05-04,23,Monday,2026-05,human,5,False
2026-05-04,2026-05-04,23,Monday,2026-05,assistant,2226,False
2026-05-04,2026-05-04,23,Monday,2026-05,human,12,False
2026-05-04,2026-05-04,23,Monday,2026-05,assistant,2087,False
2026-05-04,2026-05-04,23,Monday,2026-05,human,160,False
2026-05-04,2026-05-04,23,Monday,2026-05,assistant,1846,False
2026-05-04,2026-05-04,23,Monday,2026-05,human,33,False
2026-05-04,2026-05-04,23,Monday,2026-05,assistant,808,False
2026-05-05,2026-05-05,21,Tuesday,2026-05,human,268,False
2026-05-05,2026-05-05,21,Tuesday,2026-05,assistant,536,False
2026-05-05,2026-05-05,22,Tuesday,2026-05,human,4650,True
2026-05-05,2026-05-05,22,Tuesday,2026-05,assistant,2118,False
2026-05-05,2026-05-05,22,Tuesday,2026-05,human,743,False
2026-05-05,2026-05-05,22,Tuesday,2026-05,assistant,1863,False
2026-05-05,2026-05-05,23,Tuesday,2026-05,human,806,False
2026-05-05,2026-05-05,23,Tuesday,2026-05,assistant,1176,False
2026-05-05,2026-05-05,22,Tuesday,2026-05,human,3624,False
2026-05-05,2026-05-05,22,Tuesday,2026-05,assistant,631,False
2026-05-05,2026-05-05,22,Tuesday,2026-05,human,41,False
2026-05-05,2026-05-05,22,Tuesday,2026-05,assistant,1005,False
2026-05-05,2026-05-05,23,Tuesday,2026-05,human,3610,False
2026-05-05,2026-05-05,23,Tuesday,2026-05,assistant,385,False
2026-05-05,2026-05-05,23,Tuesday,2026-05,human,42,False
2026-05-05,2026-05-05,23,Tuesday,2026-05,assistant,1303,False
2026-05-06,2026-05-06,13,Wednesday,2026-05,human,3619,False
2026-05-06,2026-05-06,13,Wednesday,2026-05,assistant,620,False
2026-05-06,2026-05-06,13,Wednesday,2026-05,human,60,False
2026-05-06,2026-05-06,13,Wednesday,2026-05,assistant,77,False
2026-05-06,2026-05-06,13,Wednesday,2026-05,human,46,False
2026-05-06,2026-05-06,13,Wednesday,2026-05,assistant,1973,True
2026-05-07,2026-05-07,13,Thursday,2026-05,human,938,False
2026-05-07,2026-05-07,13,Thursday,2026-05,assistant,1126,False
2026-05-07,2026-05-07,13,Thursday,2026-05,human,1120,False
2026-05-07,2026-05-07,13,Thursday,2026-05,assistant,1395,False
2026-05-07,2026-05-07,14,Thursday,2026-05,human,960,False
2026-05-07,2026-05-07,14,Thursday,2026-05,assistant,1283,False
2026-05-07,2026-05-07,14,Thursday,2026-05,human,1388,False
2026-05-07,2026-05-07,14,Thursday,2026-05,assistant,67,False
2026-05-07,2026-05-07,21,Thursday,2026-05,human,3620,False
2026-05-07,2026-05-07,21,Thursday,2026-05,assistant,703,False
2026-05-07,2026-05-07,21,Thursday,2026-05,human,46,False
2026-05-07,2026-05-07,21,Thursday,2026-05,assistant,7524,True
2026-05-07,2026-05-07,21,Thursday,2026-05,human,72,False
2026-05-07,2026-05-07,21,Thursday,2026-05,assistant,1365,True
2026-05-07,2026-05-07,21,Thursday,2026-05,human,159,False
2026-05-07,2026-05-07,21,Thursday,2026-05,assistant,685,False
2026-05-07,2026-05-07,21,Thursday,2026-05,human,91,False
2026-05-07,2026-05-07,21,Thursday,2026-05,assistant,496,False
2026-05-07,2026-05-07,22,Thursday,2026-05,human,679,False
2026-05-07,2026-05-07,22,Thursday,2026-05,assistant,1807,False
2026-05-07,2026-05-07,22,Thursday,2026-05,human,241,False
2026-05-07,2026-05-07,22,Thursday,2026-05,assistant,1297,False
2026-05-07,2026-05-07,22,Thursday,2026-05,human,109,False
2026-05-07,2026-05-07,22,Thursday,2026-05,assistant,318,False
2026-05-07,2026-05-07,22,Thursday,2026-05,human,1000,False
2026-05-07,2026-05-07,22,Thursday,2026-05,assistant,466,False
2026-05-07,2026-05-07,22,Thursday,2026-05,human,42,False
2026-05-07,2026-05-07,22,Thursday,2026-05,assistant,5385,True
2026-05-07,2026-05-07,22,Thursday,2026-05,human,9,False
2026-05-07,2026-05-07,22,Thursday,2026-05,assistant,4261,True
2026-05-07,2026-05-07,22,Thursday,2026-05,human,414,True
2026-05-07,2026-05-07,22,Thursday,2026-05,assistant,1612,False
2026-05-07,2026-05-07,22,Thursday,2026-05,human,141,False
2026-05-07,2026-05-07,22,Thursday,2026-05,assistant,660,False
2026-05-07,2026-05-07,22,Thursday,2026-05,human,42,False
2026-05-07,2026-05-07,22,Thursday,2026-05,assistant,156,False
2026-05-07,2026-05-07,22,Thursday,2026-05,human,4127,False
2026-05-07,2026-05-07,22,Thursday,2026-05,assistant,1635,False
2026-05-07,2026-05-07,22,Thursday,2026-05,human,87,False
2026-05-07,2026-05-07,22,Thursday,2026-05,assistant,2028,False
2026-05-07,2026-05-07,22,Thursday,2026-05,human,525,False
2026-05-07,2026-05-07,22,Thursday,2026-05,assistant,284,False
2026-05-07,2026-05-07,23,Thursday,2026-05,human,164,True
2026-05-07,2026-05-07,23,Thursday,2026-05,assistant,3130,False
2026-05-07,2026-05-07,23,Thursday,2026-05,human,154,False
2026-05-07,2026-05-07,23,Thursday,2026-05,assistant,910,False
2026-05-07,2026-05-07,23,Thursday,2026-05,human,261,False
2026-05-07,2026-05-07,23,Thursday,2026-05,assistant,1145,False
2026-05-07,2026-05-07,23,Thursday,2026-05,human,61,False
2026-05-07,2026-05-07,23,Thursday,2026-05,assistant,937,False
2026-05-07,2026-05-07,23,Thursday,2026-05,human,59,False
2026-05-07,2026-05-07,23,Thursday,2026-05,assistant,999,False
2026-05-07,2026-05-07,23,Thursday,2026-05,human,150,False
2026-05-07,2026-05-07,23,Thursday,2026-05,assistant,270,False
2026-05-07,2026-05-07,23,Thursday,2026-05,human,159,False
2026-05-07,2026-05-07,23,Thursday,2026-05,assistant,1078,False
2026-05-07,2026-05-07,23,Thursday,2026-05,human,116,False
2026-05-07,2026-05-07,23,Thursday,2026-05,assistant,886,False
2026-05-07,2026-05-07,23,Thursday,2026-05,human,505,False
2026-05-07,2026-05-07,23,Thursday,2026-05,assistant,698,False
2026-05-07,2026-05-08,0,Friday,2026-05,human,64,False
2026-05-07,2026-05-08,0,Friday,2026-05,assistant,1011,False
2026-05-07,2026-05-08,0,Friday,2026-05,human,55,False
2026-05-07,2026-05-08,0,Friday,2026-05,assistant,1094,False
2026-05-08,2026-05-08,2,Friday,2026-05,human,4769,False
2026-05-08,2026-05-08,2,Friday,2026-05,assistant,1999,False
2026-05-08,2026-05-08,2,Friday,2026-05,human,22,False
2026-05-08,2026-05-08,2,Friday,2026-05,assistant,79,False
2026-05-08,2026-05-08,21,Friday,2026-05,human,248,True
2026-05-08,2026-05-08,21,Friday,2026-05,assistant,1801,False
2026-05-08,2026-05-08,21,Friday,2026-05,human,15,True
2026-05-08,2026-05-08,21,Friday,2026-05,assistant,1185,False
2026-05-09,2026-05-09,13,Saturday,2026-05,human,2094,True
2026-05-09,2026-05-09,13,Saturday,2026-05,assistant,1787,False
2026-05-09,2026-05-09,13,Saturday,2026-05,human,142,False
2026-05-09,2026-05-09,13,Saturday,2026-05,assistant,131,False
2026-05-09,2026-05-09,13,Saturday,2026-05,human,115,False
2026-05-09,2026-05-09,13,Saturday,2026-05,assistant,652,False
2026-05-09,2026-05-09,13,Saturday,2026-05,human,30,False
2026-05-09,2026-05-09,13,Saturday,2026-05,assistant,988,False
2026-05-09,2026-05-09,14,Saturday,2026-05,assistant,873,False
2026-05-09,2026-05-09,14,Saturday,2026-05,human,211,True
2026-05-09,2026-05-09,14,Saturday,2026-05,assistant,5184,False
2026-05-09,2026-05-09,20,Saturday,2026-05,human,1836,False
2026-05-09,2026-05-09,20,Saturday,2026-05,assistant,1188,False
2026-05-09,2026-05-09,20,Saturday,2026-05,human,18,False
2026-05-09,2026-05-09,20,Saturday,2026-05,assistant,5879,False
2026-05-09,2026-05-09,20,Saturday,2026-05,human,217,True
2026-05-09,2026-05-09,20,Saturday,2026-05,assistant,7164,False
2026-05-09,2026-05-09,20,Saturday,2026-05,human,177,False
2026-05-09,2026-05-09,20,Saturday,2026-05,assistant,6170,False
2026-05-09,2026-05-09,20,Saturday,2026-05,human,124,False
2026-05-09,2026-05-09,20,Saturday,2026-05,assistant,1342,False
2026-05-09,2026-05-09,20,Saturday,2026-05,human,23,False
2026-05-09,2026-05-09,20,Saturday,2026-05,assistant,5163,False
2026-05-09,2026-05-09,20,Saturday,2026-05,human,374,False
2026-05-09,2026-05-09,21,Saturday,2026-05,assistant,4165,False
2026-05-09,2026-05-09,21,Saturday,2026-05,human,336,False
2026-05-09,2026-05-09,21,Saturday,2026-05,assistant,4701,False
2026-05-10,2026-05-10,18,Sunday,2026-05,human,382,True
2026-05-10,2026-05-10,18,Sunday,2026-05,assistant,1036,False
2026-05-10,2026-05-12,0,Tuesday,2026-05,human,159,False
2026-05-10,2026-05-12,0,Tuesday,2026-05,assistant,27,False
2026-05-10,2026-05-12,0,Tuesday,2026-05,human,0,True
2026-05-10,2026-05-12,0,Tuesday,2026-05,assistant,680,False
2026-05-10,2026-05-12,1,Tuesday,2026-05,human,1204,True
2026-05-10,2026-05-12,1,Tuesday,2026-05,assistant,2077,False
2026-05-11,2026-05-11,19,Monday,2026-05,human,309,True
2026-05-11,2026-05-11,19,Monday,2026-05,assistant,1152,False
2026-05-11,2026-05-11,19,Monday,2026-05,human,50,False
2026-05-11,2026-05-11,19,Monday,2026-05,assistant,918,False
2026-05-11,2026-05-11,19,Monday,2026-05,human,86,False
2026-05-11,2026-05-11,19,Monday,2026-05,assistant,1001,False
2026-05-11,2026-05-11,19,Monday,2026-05,human,107,False
2026-05-11,2026-05-11,19,Monday,2026-05,assistant,915,False
2026-05-11,2026-05-11,19,Monday,2026-05,human,61,False
2026-05-11,2026-05-11,19,Monday,2026-05,assistant,431,False
2026-05-11,2026-05-11,20,Monday,2026-05,human,200,False
2026-05-11,2026-05-11,20,Monday,2026-05,assistant,1176,False
2026-05-11,2026-05-11,20,Monday,2026-05,human,87,False
2026-05-11,2026-05-11,20,Monday,2026-05,assistant,862,False
2026-05-11,2026-05-11,20,Monday,2026-05,human,41,False
2026-05-11,2026-05-11,20,Monday,2026-05,assistant,589,False
2026-05-11,2026-05-11,20,Monday,2026-05,human,112,False
2026-05-11,2026-05-11,20,Monday,2026-05,assistant,1591,False
2026-05-11,2026-05-11,20,Monday,2026-05,human,92,False
2026-05-11,2026-05-11,20,Monday,2026-05,assistant,1229,False
2026-05-11,2026-05-11,20,Monday,2026-05,human,197,False
2026-05-11,2026-05-11,20,Monday,2026-05,assistant,1632,False
2026-05-11,2026-05-11,20,Monday,2026-05,human,108,False
2026-05-11,2026-05-11,20,Monday,2026-05,assistant,997,False
2026-05-11,2026-05-15,23,Friday,2026-05,human,178,False
2026-05-11,2026-05-15,23,Friday,2026-05,assistant,1419,False
2026-05-11,2026-05-15,23,Friday,2026-05,human,106,False
2026-05-11,2026-05-15,23,Friday,2026-05,assistant,1447,False
2026-05-11,2026-05-15,23,Friday,2026-05,human,103,False
2026-05-11,2026-05-15,23,Friday,2026-05,assistant,1817,False
2026-05-11,2026-05-15,23,Friday,2026-05,human,48,False
2026-05-11,2026-05-15,23,Friday,2026-05,assistant,852,False
2026-05-11,2026-05-15,23,Friday,2026-05,human,70,False
2026-05-11,2026-05-15,23,Friday,2026-05,assistant,1898,False
2026-05-11,2026-05-15,23,Friday,2026-05,human,100,False
2026-05-11,2026-05-15,23,Friday,2026-05,assistant,942,False
2026-05-11,2026-05-16,13,Saturday,2026-05,human,96,False
2026-05-11,2026-05-16,13,Saturday,2026-05,assistant,1308,False
2026-05-11,2026-05-16,13,Saturday,2026-05,human,26,False
2026-05-11,2026-05-16,13,Saturday,2026-05,assistant,1437,False
2026-05-11,2026-05-16,13,Saturday,2026-05,human,86,False
2026-05-11,2026-05-16,13,Saturday,2026-05,assistant,1228,False
2026-05-11,2026-05-16,13,Saturday,2026-05,human,57,False
2026-05-11,2026-05-16,13,Saturday,2026-05,assistant,761,False
2026-05-11,2026-05-16,13,Saturday,2026-05,human,82,False
2026-05-11,2026-05-16,13,Saturday,2026-05,assistant,1877,False
2026-05-11,2026-05-16,13,Saturday,2026-05,human,131,False
2026-05-11,2026-05-16,13,Saturday,2026-05,assistant,1834,False
2026-05-11,2026-05-16,13,Saturday,2026-05,human,46,False
2026-05-11,2026-05-16,13,Saturday,2026-05,assistant,1085,False
2026-05-11,2026-05-16,13,Saturday,2026-05,human,107,False
2026-05-11,2026-05-16,13,Saturday,2026-05,assistant,2143,False
2026-05-11,2026-05-16,13,Saturday,2026-05,human,79,True
2026-05-11,2026-05-16,13,Saturday,2026-05,assistant,1049,False
2026-05-11,2026-05-16,13,Saturday,2026-05,human,81,False
2026-05-11,2026-05-16,13,Saturday,2026-05,assistant,1340,False
2026-05-11,2026-05-16,13,Saturday,2026-05,human,121,False
2026-05-11,2026-05-16,13,Saturday,2026-05,assistant,1287,False
2026-05-11,2026-05-16,13,Saturday,2026-05,human,110,False
2026-05-11,2026-05-16,13,Saturday,2026-05,assistant,91,False
2026-05-11,2026-05-11,20,Monday,2026-05,human,425,False
2026-05-11,2026-05-11,20,Monday,2026-05,assistant,5521,False
2026-05-11,2026-05-11,20,Monday,2026-05,human,117,False
2026-05-11,2026-05-11,20,Monday,2026-05,assistant,1537,False
2026-05-12,2026-05-12,18,Tuesday,2026-05,human,326,True
2026-05-12,2026-05-12,18,Tuesday,2026-05,assistant,2524,False
2026-05-12,2026-05-12,18,Tuesday,2026-05,human,163,False
2026-05-12,2026-05-12,18,Tuesday,2026-05,assistant,6783,False
2026-05-12,2026-05-12,21,Tuesday,2026-05,human,2504,False
2026-05-12,2026-05-12,21,Tuesday,2026-05,assistant,1417,False
2026-05-12,2026-05-12,21,Tuesday,2026-05,human,202,False
2026-05-12,2026-05-12,21,Tuesday,2026-05,assistant,1882,True
2026-05-12,2026-05-12,21,Tuesday,2026-05,human,824,False
2026-05-12,2026-05-12,21,Tuesday,2026-05,assistant,913,True
2026-05-12,2026-05-12,21,Tuesday,2026-05,human,1414,False
2026-05-12,2026-05-12,21,Tuesday,2026-05,assistant,1846,True
2026-05-12,2026-05-12,21,Tuesday,2026-05,human,118,False
2026-05-12,2026-05-12,21,Tuesday,2026-05,assistant,1021,True
2026-05-12,2026-05-12,21,Tuesday,2026-05,human,101,False
2026-05-12,2026-05-12,21,Tuesday,2026-05,assistant,424,True
2026-05-12,2026-06-04,20,Thursday,2026-06,human,729,False
2026-05-12,2026-06-04,21,Thursday,2026-06,assistant,626,True
2026-05-12,2026-06-04,21,Thursday,2026-06,human,712,False
2026-05-12,2026-06-04,21,Thursday,2026-06,assistant,378,True
2026-05-12,2026-05-12,21,Tuesday,2026-05,human,1829,False
2026-05-12,2026-05-12,21,Tuesday,2026-05,assistant,1886,False
2026-05-12,2026-05-12,21,Tuesday,2026-05,human,34,False
2026-05-12,2026-05-12,21,Tuesday,2026-05,assistant,143,False
2026-05-12,2026-05-12,21,Tuesday,2026-05,human,98,False
2026-05-12,2026-05-12,21,Tuesday,2026-05,assistant,316,False
2026-05-12,2026-05-12,21,Tuesday,2026-05,human,64,True
2026-05-12,2026-05-12,21,Tuesday,2026-05,assistant,860,False
2026-05-12,2026-05-12,23,Tuesday,2026-05,human,162,True
2026-05-12,2026-05-12,23,Tuesday,2026-05,assistant,1983,False
2026-05-12,2026-05-12,23,Tuesday,2026-05,human,333,False
2026-05-12,2026-05-12,23,Tuesday,2026-05,assistant,2619,False
2026-05-12,2026-05-12,23,Tuesday,2026-05,human,101,False
2026-05-12,2026-05-12,23,Tuesday,2026-05,assistant,2440,False
2026-05-12,2026-05-12,23,Tuesday,2026-05,human,115,False
2026-05-12,2026-05-12,23,Tuesday,2026-05,assistant,1124,False
2026-05-12,2026-05-12,23,Tuesday,2026-05,human,59,False
2026-05-12,2026-05-12,23,Tuesday,2026-05,assistant,2123,False
2026-05-12,2026-05-12,23,Tuesday,2026-05,human,114,False
2026-05-12,2026-05-12,23,Tuesday,2026-05,assistant,1350,False
2026-05-12,2026-05-12,23,Tuesday,2026-05,human,162,False
2026-05-12,2026-05-12,23,Tuesday,2026-05,assistant,1375,False
2026-05-12,2026-05-12,23,Tuesday,2026-05,human,54,False
2026-05-12,2026-05-12,23,Tuesday,2026-05,assistant,897,False
2026-05-12,2026-05-12,23,Tuesday,2026-05,human,72,False
2026-05-12,2026-05-12,23,Tuesday,2026-05,assistant,954,False
2026-05-12,2026-05-12,23,Tuesday,2026-05,human,45,False
2026-05-12,2026-05-12,23,Tuesday,2026-05,assistant,1000,False
2026-05-12,2026-05-13,0,Wednesday,2026-05,human,368,False
2026-05-12,2026-05-13,0,Wednesday,2026-05,assistant,1348,False
2026-05-12,2026-05-13,0,Wednesday,2026-05,human,135,False
2026-05-12,2026-05-13,0,Wednesday,2026-05,assistant,1137,False
2026-05-12,2026-05-13,0,Wednesday,2026-05,human,130,False
2026-05-12,2026-05-13,0,Wednesday,2026-05,assistant,1065,False
2026-05-12,2026-05-13,0,Wednesday,2026-05,human,62,False
2026-05-12,2026-05-13,0,Wednesday,2026-05,assistant,704,False
2026-05-12,2026-05-14,1,Thursday,2026-05,human,196,False
2026-05-12,2026-05-14,1,Thursday,2026-05,assistant,1108,False
2026-05-12,2026-05-14,2,Thursday,2026-05,human,545,False
2026-05-12,2026-05-14,2,Thursday,2026-05,assistant,1211,False
2026-05-12,2026-05-18,23,Monday,2026-05,human,340,False
2026-05-12,2026-05-18,23,Monday,2026-05,assistant,1286,False
2026-05-12,2026-05-18,23,Monday,2026-05,human,70,True
2026-05-12,2026-05-18,23,Monday,2026-05,assistant,1043,False
2026-05-12,2026-05-18,23,Monday,2026-05,human,41,False
2026-05-12,2026-05-18,23,Monday,2026-05,assistant,306,False
2026-05-12,2026-05-18,23,Monday,2026-05,human,54,False
2026-05-12,2026-05-18,23,Monday,2026-05,assistant,1079,False
2026-05-12,2026-05-18,23,Monday,2026-05,human,137,False
2026-05-12,2026-05-18,23,Monday,2026-05,assistant,738,False
2026-05-12,2026-05-18,23,Monday,2026-05,human,62,False
2026-05-12,2026-05-18,23,Monday,2026-05,assistant,863,False
2026-05-12,2026-05-18,23,Monday,2026-05,human,81,False
2026-05-12,2026-05-18,23,Monday,2026-05,assistant,973,False
2026-05-12,2026-05-18,23,Monday,2026-05,human,63,False
2026-05-12,2026-05-18,23,Monday,2026-05,assistant,472,False
2026-05-12,2026-05-18,23,Monday,2026-05,human,47,False
2026-05-12,2026-05-18,23,Monday,2026-05,assistant,177,False
2026-05-12,2026-05-18,23,Monday,2026-05,human,148,False
2026-05-12,2026-05-18,23,Monday,2026-05,assistant,317,False
2026-05-12,2026-05-18,23,Monday,2026-05,human,104,False
2026-05-12,2026-05-18,23,Monday,2026-05,assistant,1061,False
2026-05-12,2026-05-18,23,Monday,2026-05,human,103,False
2026-05-12,2026-05-18,23,Monday,2026-05,assistant,905,False
2026-05-12,2026-05-18,23,Monday,2026-05,human,1277,False
2026-05-12,2026-05-18,23,Monday,2026-05,assistant,1351,False
2026-05-14,2026-05-14,1,Thursday,2026-05,human,484,False
2026-05-14,2026-05-14,1,Thursday,2026-05,assistant,1535,False
2026-05-14,2026-05-14,22,Thursday,2026-05,human,307,False
2026-05-14,2026-05-14,22,Thursday,2026-05,assistant,3056,False
2026-05-14,2026-05-14,22,Thursday,2026-05,human,86,False
2026-05-14,2026-05-14,22,Thursday,2026-05,assistant,1438,False
2026-05-14,2026-05-14,22,Thursday,2026-05,human,119,True
2026-05-14,2026-05-14,22,Thursday,2026-05,assistant,1675,False
2026-05-14,2026-05-14,22,Thursday,2026-05,human,109,True
2026-05-14,2026-05-14,22,Thursday,2026-05,assistant,1351,False
2026-05-14,2026-05-14,22,Thursday,2026-05,human,87,False
2026-05-14,2026-05-14,22,Thursday,2026-05,assistant,1317,False
2026-05-14,2026-05-18,15,Monday,2026-05,human,83,False
2026-05-14,2026-05-18,15,Monday,2026-05,assistant,981,False
2026-05-14,2026-05-14,22,Thursday,2026-05,human,86,False
2026-05-14,2026-05-14,22,Thursday,2026-05,assistant,3298,False
2026-05-15,2026-05-15,19,Friday,2026-05,human,1498,True
2026-05-15,2026-05-15,19,Friday,2026-05,assistant,8879,True
2026-05-15,2026-05-15,19,Friday,2026-05,human,9,False
2026-05-15,2026-05-15,19,Friday,2026-05,assistant,3554,True
2026-05-15,2026-05-15,19,Friday,2026-05,human,251,False
2026-05-15,2026-05-15,19,Friday,2026-05,assistant,689,True
2026-05-16,2026-05-16,19,Saturday,2026-05,human,2811,False
2026-05-16,2026-05-16,19,Saturday,2026-05,assistant,721,False
2026-05-16,2026-05-16,19,Saturday,2026-05,human,741,False
2026-05-16,2026-05-16,19,Saturday,2026-05,assistant,1569,True
2026-05-16,2026-05-16,19,Saturday,2026-05,human,129,False
2026-05-16,2026-05-16,19,Saturday,2026-05,assistant,4703,True
2026-05-16,2026-05-16,19,Saturday,2026-05,human,92,False
2026-05-16,2026-05-16,19,Saturday,2026-05,assistant,8943,True
2026-05-16,2026-05-16,19,Saturday,2026-05,human,148,True
2026-05-16,2026-05-16,19,Saturday,2026-05,assistant,4725,True
2026-05-16,2026-05-16,19,Saturday,2026-05,human,2727,False
2026-05-16,2026-05-16,19,Saturday,2026-05,assistant,674,False
2026-05-16,2026-05-16,19,Saturday,2026-05,human,78,False
2026-05-16,2026-05-16,19,Saturday,2026-05,assistant,1586,False
2026-05-16,2026-05-16,19,Saturday,2026-05,human,236,True
2026-05-16,2026-05-16,19,Saturday,2026-05,assistant,3748,False
2026-05-16,2026-05-16,19,Saturday,2026-05,human,4,False
2026-05-16,2026-05-16,19,Saturday,2026-05,assistant,3357,False
2026-05-16,2026-05-16,19,Saturday,2026-05,human,96,False
2026-05-16,2026-05-16,19,Saturday,2026-05,assistant,757,False
2026-05-16,2026-05-21,21,Thursday,2026-05,human,0,True
2026-05-16,2026-05-21,21,Thursday,2026-05,assistant,1007,False
2026-05-16,2026-05-21,21,Thursday,2026-05,human,287,False
2026-05-16,2026-05-21,21,Thursday,2026-05,assistant,965,False
2026-05-16,2026-05-21,21,Thursday,2026-05,human,103,False
2026-05-16,2026-05-21,21,Thursday,2026-05,assistant,1036,False
2026-05-16,2026-05-21,21,Thursday,2026-05,human,102,False
2026-05-16,2026-05-21,21,Thursday,2026-05,assistant,1370,False
2026-05-16,2026-05-21,21,Thursday,2026-05,human,32,True
2026-05-16,2026-05-21,21,Thursday,2026-05,assistant,619,False
2026-05-16,2026-05-21,21,Thursday,2026-05,human,147,False
2026-05-16,2026-05-21,21,Thursday,2026-05,assistant,1172,False
2026-05-16,2026-05-21,21,Thursday,2026-05,human,203,False
2026-05-16,2026-05-21,21,Thursday,2026-05,assistant,798,False
2026-05-16,2026-05-21,21,Thursday,2026-05,human,228,False
2026-05-16,2026-05-21,21,Thursday,2026-05,assistant,762,False
2026-05-16,2026-05-21,21,Thursday,2026-05,human,96,True
2026-05-16,2026-05-21,21,Thursday,2026-05,assistant,1756,False
2026-05-16,2026-05-16,19,Saturday,2026-05,human,2787,False
2026-05-16,2026-05-16,19,Saturday,2026-05,assistant,731,False
2026-05-16,2026-05-16,19,Saturday,2026-05,human,161,False
2026-05-16,2026-05-16,19,Saturday,2026-05,assistant,1874,True
2026-05-16,2026-05-16,19,Saturday,2026-05,human,70,True
2026-05-16,2026-05-16,19,Saturday,2026-05,assistant,1985,True
2026-05-18,2026-05-18,15,Monday,2026-05,human,103,False
2026-05-18,2026-05-18,15,Monday,2026-05,assistant,3275,False
2026-05-18,2026-05-18,15,Monday,2026-05,human,99,False
2026-05-18,2026-05-18,15,Monday,2026-05,assistant,2489,False
2026-05-18,2026-05-18,15,Monday,2026-05,human,143,False
2026-05-18,2026-05-18,15,Monday,2026-05,assistant,2642,False
2026-05-18,2026-05-18,15,Monday,2026-05,human,433,False
2026-05-18,2026-05-18,15,Monday,2026-05,assistant,3576,False
2026-05-18,2026-05-18,18,Monday,2026-05,human,917,True
2026-05-18,2026-05-18,18,Monday,2026-05,assistant,2472,False
2026-05-18,2026-05-18,18,Monday,2026-05,human,443,True
2026-05-18,2026-05-18,18,Monday,2026-05,assistant,1529,False
2026-05-18,2026-05-18,23,Monday,2026-05,human,571,True
2026-05-18,2026-05-18,23,Monday,2026-05,assistant,1856,False
2026-05-18,2026-05-18,23,Monday,2026-05,human,82,False
2026-05-18,2026-05-18,23,Monday,2026-05,assistant,3269,True
2026-05-18,2026-05-19,0,Tuesday,2026-05,human,369,True
2026-05-18,2026-05-19,0,Tuesday,2026-05,assistant,2667,False
2026-05-18,2026-05-18,18,Monday,2026-05,human,2742,False
2026-05-18,2026-05-18,18,Monday,2026-05,assistant,750,False
2026-05-18,2026-05-18,18,Monday,2026-05,human,46,False
2026-05-18,2026-05-18,18,Monday,2026-05,assistant,1221,False
2026-05-18,2026-05-18,23,Monday,2026-05,human,2883,False
2026-05-18,2026-05-18,23,Monday,2026-05,assistant,3066,True
2026-05-18,2026-05-18,23,Monday,2026-05,human,48,False
2026-05-18,2026-05-18,23,Monday,2026-05,assistant,3104,True
2026-05-19,2026-05-19,0,Tuesday,2026-05,human,2880,False
2026-05-19,2026-05-19,0,Tuesday,2026-05,assistant,1585,False
2026-05-19,2026-05-19,17,Tuesday,2026-05,human,2686,False
2026-05-19,2026-05-19,17,Tuesday,2026-05,assistant,818,False
2026-05-19,2026-05-19,17,Tuesday,2026-05,human,59,False
2026-05-19,2026-05-19,17,Tuesday,2026-05,assistant,1291,False
2026-05-19,2026-05-19,18,Tuesday,2026-05,human,772,False
2026-05-19,2026-05-19,18,Tuesday,2026-05,assistant,390,False
2026-05-19,2026-05-19,18,Tuesday,2026-05,human,866,False
2026-05-19,2026-05-19,18,Tuesday,2026-05,assistant,428,False
2026-05-20,2026-05-20,0,Wednesday,2026-05,human,3850,True
2026-05-20,2026-05-20,0,Wednesday,2026-05,assistant,4473,True
2026-05-20,2026-05-20,0,Wednesday,2026-05,human,110,False
2026-05-20,2026-05-20,0,Wednesday,2026-05,assistant,2221,True
2026-05-20,2026-05-20,0,Wednesday,2026-05,human,46,False
